Sample Number,Group,2-Oxoisocaproate,3-Hydroxybutyrate,3-Methyl-2-oxovalerate,Acetate,Acetone,Alanine,Allantoin,Arginine,Asparagine,Aspartate,Betaine,Carnitine,Choline,Creatine,Creatine phosphate,Creatinine,Cysteine,Dimethyl sulfone,Dimethylamine,Formate,Fructose,Glucose,Glutamate,Glutamine,Glycerol,Glycine,Hippurate,Histidine,Inosine,Isoleucine,Lactate,Leucine,Lysine,Malonate,Methionine,O-Acetylcarnitine,Phenylalanine,Proline,Propionate,Pyruvate,Sarcosine,Serine,Succinate,Threonine,Thymine,Trimethylamine N-oxide,Tryptophan,Tyrosine,Urea,Valine
BHS1726,Early_SM,0.380239481,-2.519394769,0.255724868,-1.116410144,0.872067417,1.091765904,0.220458135,-0.129735014,0.13546087,-0.440492641,-1.789215532,-0.460991982,-1.026259855,-2.96063777,-0.430787453,-0.128493978,-2.197604907,-0.899665092,-0.923572417,-1.972736187,-1.380132049,0.042051374,0.005118907,-0.932294058,0.173369654,0.261302872,-0.289479827,-1.443354115,-0.095179843,0.171774329,-0.558646576,0.330835543,0.539509631,-1.853138225,0.538675744,-0.871574145,0.213818187,-1.159238896,0.76063871,0.338808735,-0.818925545,-0.721303468,-1.326937519,-1.106040495,-0.760298996,-1.400550682,0.411788819,-0.778120909,0.372056271,0.756406269
BHS1727,Early_SM,0.72316173,0.946768225,0.621767531,0.094421441,-0.710563916,1.479666052,0.617615213,-0.601317483,-1.051630055,-0.72440322,0.119628701,-0.253015333,-0.951553833,0.987790537,0.9116834,-0.314506102,-0.670737589,0.677120509,0.930338789,0.130745149,-2.844938064,0.181532156,-0.203668202,-1.162450954,-2.604591785,0.448442492,-0.275639691,-1.760097118,-0.83764642,1.089657112,-3.300902676,0.680140034,0.349974569,-1.61040122,1.973555248,-0.42090171,1.249950761,-1.449150819,0.075724144,-0.093512311,0.724378883,-0.647876545,-1.296585152,-1.645961051,-0.760298996,0.858909573,1.011301979,0.235014219,-0.618848135,1.677007708
BHS1611,Early_SM,0.980549725,-0.596622745,1.397086948,0.088696087,-0.733526978,0.096293331,-0.156766885,-0.502853686,-0.137109443,-0.591149914,1.018086544,1.141379588,-2.167257883,0.383452832,-0.660651074,0.364318528,-0.454590768,0.527703622,1.224304687,-0.193876545,-0.07961632,1.389572012,0.143786159,-1.073850959,-0.420683019,1.145943989,-0.984458873,-2.190698036,0.159829075,0.166568558,-1.363937086,-0.665857787,-0.46676943,-1.034654378,1.46451555,0.255888968,1.208276265,0.2862753,0.702777801,-0.825260243,0.121703977,-0.334926273,-0.829445756,0.37134304,-0.378818516,-0.280821287,2.065214403,0.024967746,-1.543086299,0.079908465
BHS1612,Early_SM,-1.143011635,-1.085122992,-0.981810553,-0.344349607,-0.621067143,1.251842998,1.545885158,-0.829184777,-0.880377906,-0.643561116,1.040413929,1.18719118,-0.716239334,-0.098201229,-0.515709975,0.035859338,-0.524331978,-0.948632894,0.676153636,-0.193876545,-0.696083991,1.33613301,-0.254074964,-1.62916011,-2.98944976,1.074600761,-1.751200203,-1.474713392,-0.847515423,-1.165755985,-0.300020991,-1.348662335,-0.764248165,-1.295942524,1.265238638,1.211976939,-0.760932287,-0.530328388,-0.962250643,-0.093512311,-0.237037293,-0.800610586,0.487346245,-0.655120672,-1.067215136,-0.265946809,-0.015562865,0.070477157,0.132861934,-0.53408093
BHS1613,Early_SM,-0.143113,-1.838963311,0.273695271,-0.522954188,0.266081836,0.663919138,-0.236432302,-0.948913769,-0.964291002,-0.72440322,0.409166156,1.459835067,-0.878822652,0.021874458,0.903883203,-0.258005322,-0.978622192,1.345655342,-0.00905926,0.094056104,-1.133853099,0.73013572,-1.003774181,-1.095141265,-0.264357011,0.037394123,-0.665665811,-1.297724255,-0.107359998,0.334226187,-0.522325472,-0.66983676,0.723686113,-1.085127421,1.739870658,1.18596719,0.727132028,-1.464191782,-0.34834884,0.017049016,0.457031463,-1.177883796,-0.248021717,0.643498878,-0.457010155,-0.384616233,0.926636358,0.573158263,-0.769316465,0.511334068
BHS1614,Early_SM,1.161299753,-0.729854379,1.307662344,-0.308158117,0.664143562,0.364543946,-0.365240869,-0.941976007,-0.23221442,-1.142780538,0.793383192,0.4686254,-2.167257883,1.095920337,0.748767045,-0.346830043,-1.462022439,0.224215347,0.444780767,0.37856249,-1.840446601,0.900002664,-1.290841811,-1.170273542,-0.337356034,0.486130496,-0.774790815,-1.382978321,-0.009818201,0.700034325,-0.718527002,0.373300852,-1.010012929,-1.236002152,1.175667361,0.17300519,0.058912866,-0.967711627,-0.736485058,0.092050077,0.076031188,-0.752268801,-0.922259836,-0.670710987,-0.267437373,-0.035200931,0.544212126,-1.166312154,-0.410569528,1.083482107
BHS1615,Early_SM,-0.562527312,-0.527496442,-0.997344272,-0.01476518,0.11532754,-0.641790653,-1.01658686,-0.211778305,-0.208038912,-0.489661675,1.119341233,0.880698514,-1.182046899,-0.580358235,1.687375524,-0.085613673,-0.567250912,0.653805747,1.544366495,0.540810212,-2.02443519,0.692108731,-0.77916098,-0.800975036,-1.783527067,1.948129454,-0.134290618,-1.028331017,-0.603493928,0.398035985,-0.181040013,-0.223654565,0.36501633,-0.405225298,1.140168629,0.403043442,0.798225311,-0.855596598,-0.760372506,0.343145758,-0.097499973,-0.647876545,0.72038211,0.696924587,-0.624145888,0.025374121,0.325058007,-0.52917519,0.006279735,0.450393639
BHS1616,Early_SM,0.844369575,-0.632858145,0.896753782,0.298048805,0.067980443,0.325431728,-0.826609572,-1.234461745,-1.317041899,-0.0179237,-0.120518923,1.782151541,-1.263378026,0.242343892,1.935607519,-0.416404165,-0.386969683,1.294387728,1.023176572,0.329716406,-2.526904615,0.648922343,-0.67053359,-1.046277269,-0.475594229,-0.201215582,0.328943288,-1.192678528,-0.529440521,0.071454226,-1.171155066,-0.56385608,0.030901705,-1.533048082,1.376863341,1.367663327,-0.102907313,-1.117446919,0.492804471,0.445731501,-0.097499973,-0.784233187,-0.618264922,-0.425497543,-0.231761957,-0.102375091,1.05293951,-0.612971861,-1.211758371,0.669601301
BHS1617,Early_SM,-0.975662524,0.046008727,-0.385446107,0.506250373,0.192013582,-0.530688025,-0.185486896,-1.208920444,-1.814739554,-1.142780538,0.596282849,0.36699962,0.323175254,-0.511211507,-0.447449942,-0.612812712,0.714487449,0.880512616,0.227206637,-0.000681437,-1.282977641,-0.11607571,-2.117920606,-0.70984595,-0.350131058,0.327177789,-0.527437632,-0.460912426,0.115895327,-0.676057279,-0.6132934,-0.820101158,-1.147861569,-1.533048082,-0.426904995,0.735562877,-1.263152248,-1.258421458,0.76063871,0.170100471,-2.905533799,-1.08564887,-0.413860033,-0.317668178,-1.987252613,-0.164505381,-0.241394664,-1.139784216,-2.221729817,-0.913553706
BHS1618,Early_SM,0.895473808,-0.104603554,1.220533418,0.584952647,0.266081836,1.013611656,1.280743052,-0.645026302,0.312218101,0.214906331,1.304744159,0.010868019,0.212784979,-1.538195993,2.062112995,-0.438763321,-0.611014206,1.680389945,0.84819191,0.148843612,0.419389691,1.711101261,-0.763336133,-0.82148635,1.112135587,-0.675417361,-0.590598219,-0.247681141,0.686456828,0.006510419,0.40587767,0.349093749,-0.507388222,-0.799768666,0.756100043,-0.50658637,-0.499982198,0.246549626,-0.643634819,0.105944374,0.099064457,-0.314496476,-0.638189152,0.453371671,-0.624145888,-0.725116359,0.672186777,-0.252798182,-0.589474272,0.141880686
BHS1619,Early_SM,-0.165797561,0.530163838,0.370089452,0.609704312,0.407039767,-0.608505291,-0.149630521,-1.408522655,-3.19820464,-1.347301275,0.901463764,-0.037746321,-1.615111904,0.363712887,2.161054005,-0.972207158,0.762674801,1.119168441,-0.028102354,0.157832604,-2.036584789,0.03737641,-0.178859325,-0.816311428,-0.24499735,0.032677845,0.214197601,-0.653892052,-0.182210477,0.726585955,-0.193659065,-0.487234877,-0.367716854,-0.986221217,1.014755288,0.130311507,-0.44997256,-1.389526078,3.45632457,0.610604644,-0.124256027,-1.021703456,0.821376582,0.049042379,-1.012368491,0.063611361,0.287274596,0.038024658,-0.932294033,0.066935912
BHS1620,Early_SM,1.255959324,0.218714142,1.884110837,0.210498651,0.615102172,1.65399641,1.554545911,-0.548600162,-0.31904702,-1.817927282,0.883687814,0.644318063,-0.671498465,0.257330673,-0.718208834,0.464388108,0.256324731,-0.490200883,0.720182033,0.121634957,-0.447055904,1.294049874,-0.439406367,-0.926392826,1.127395677,0.338764936,0.088173321,-1.57399651,0.617573271,0.082156832,0.785559473,0.518260856,0.210851586,-1.311407999,1.231240733,0.906582032,0.703121071,-0.470596404,-0.215311358,0.810653029,-0.207928877,-0.606297995,-0.111995817,0.383709409,-0.497390378,-0.653802559,1.389607957,0.357024561,-0.721693452,0.413655299
BHS1621,Early_SM,-0.456820518,-0.252001253,-0.637481769,0.291663251,1.061798899,0.053146415,0.259992063,-0.914576247,-2.682236082,-1.774960108,0.564800906,0.016217084,-1.026259855,-0.256816215,1.836746705,-0.357693677,-1.377266954,1.136206726,0.539676934,-0.741758938,-1.990846944,0.481283229,-0.859901953,-0.858630907,-0.097909076,-0.445810754,-0.1163145,-1.028331017,0.093774367,-0.854945241,0.677969379,-0.634176758,0.01395706,0.286207476,0.519493728,0.669774983,-0.889449482,-0.862108444,2.850403962,1.128682873,-1.246400049,-0.961635972,1.159052192,0.346378912,-0.959111828,-0.76213147,-0.450612505,-0.259826111,-0.690489773,-0.686554428
BHS1622,Early_SM,-0.509073256,-0.08129176,-0.774721268,0.404127153,0.420644759,1.183477372,1.025349272,-0.492895029,1.080034994,0.196348932,1.186457236,-0.976469577,-2.324529418,-1.576798178,-1.370751915,0.445746068,-0.71660648,1.672001788,1.342931509,0.394586403,-0.199200684,1.070520233,-1.02128625,-0.903193501,-0.773862078,-0.978215801,0.074210297,-1.143395592,0.199619362,-1.119549554,1.053374094,-0.56385608,-0.00309028,-0.247923969,0.78175466,-0.657598129,-0.433454804,-0.189724973,0.169283411,1.180844668,-1.12591888,-0.579517715,0.307327086,0.067172326,-0.668418541,-0.025136861,0.579542792,0.083382998,-0.854297227,-0.643018812
BHS1623,Early_SM,-0.282663816,-0.556314052,-0.584807848,0.201972611,0.420644759,-0.400727327,-0.156766885,-0.779201588,0.799040345,-1.419567826,1.106527541,0.36699962,-0.37716438,-1.359130169,-1.711270575,1.110446156,-1.031381086,1.409341422,2.741603406,0.157832604,-2.034148288,1.246459825,-1.203876061,-0.903193501,-0.398730681,-0.344942054,1.436922935,-1.028331017,0.553451281,1.017699171,0.832362616,-0.136292661,1.053518851,-0.692943884,1.104056764,0.421912009,0.555617017,-0.080329941,-0.511824344,1.987054519,0.366902843,-0.721303468,0.215171616,0.646204273,-0.538678097,0.605502168,0.614548822,0.36302612,-0.599010569,1.088214168
BHS1624,Early_SM,1.268294361,-0.545201445,1.626399634,-0.460814328,0.627466816,0.389500259,0.644937918,-1.296008195,-1.378467449,-1.142780538,1.374260108,-0.154628162,-0.716239334,-2.064554413,-0.533193289,0.603917444,-0.347362185,1.483830972,1.04913635,0.3379396,-0.201833532,0.182163571,-0.384966725,-1.334667118,0.163139138,0.5671508,-0.237366372,-1.539986816,-0.019558755,0.83073672,-0.222242957,0.657836468,-0.089912064,-1.736681871,1.022344498,0.575836609,0.492340695,-0.95436338,-1.21611052,-0.435890292,-0.04555686,-0.905002842,0.226981155,0.754092667,-0.857017442,0.098566572,1.063278176,-0.722291373,-0.71413962,0.873109532
BHS1625,Early_SM,-0.834701245,-1.020721864,-0.533317712,0.20161637,0.351750428,-0.471125824,-0.185486896,-0.962897229,0.561072021,-0.697150195,0.561787329,2.170352145,-1.318965832,0.234821147,-1.20931867,1.051688771,-1.031381086,0.779242407,1.973166256,0.362410896,-1.831723677,0.34728039,0.159896461,-0.926392826,-1.572322567,-0.119926438,1.154149666,-0.502787061,-0.409006116,0.559394435,-0.302540226,0.442040118,1.235419955,-0.702271228,1.572067405,1.765925092,0.295603037,0.408023065,0.059705603,0.007565613,0.143962982,-0.284620543,0.711675364,1.137621827,0.000268184,0.450560402,0.672186777,0.064008203,-1.019659709,0.832402775
BHS1626,Early_SM,-1.438666365,0.473075559,-0.905683463,0.796244158,0.590159493,-0.527262071,-0.02633066,-0.907812364,-0.998799971,-0.298790739,0.497875718,0.829450797,-1.026259855,-0.587866268,-1.711270575,0.55566426,0.069101572,1.389096663,1.639811304,0.718420643,-2.191829261,0.13614251,-0.488083724,-0.926392826,-1.615739256,-0.09214348,0.97664686,-1.443354115,-0.827877611,0.124628566,-1.451538668,-0.401009432,0.047744884,-1.903085354,1.104056764,-0.393095184,-0.400643347,-0.394207956,1.459212005,-1.294343385,0.165854052,-0.455504817,0.946950573,0.124109597,-0.668418541,0.417668808,0.399518934,-0.148869778,-0.90874801,-0.28533747
BHS1627,Early_SM,0.660102977,-0.829697866,0.154286326,0.253494404,0.539397198,0.607796884,1.38264211,-0.406427545,-1.484932681,0.683324107,1.31683177,1.32355726,1.290619974,-0.089757443,2.251113518,-1.013799345,-0.099933819,1.081980717,0.412407263,0.066096841,0.024778525,1.013344077,-0.241372904,-0.766241749,1.073142393,-1.687031946,0.529914692,-0.33097377,0.626190219,-0.933602097,0.073579221,-0.55612328,-0.107602704,-1.496166475,0.116985761,1.421016481,-0.44997256,-1.131330883,0.466620093,0.343145758,-0.207928877,-1.001273659,0.215171616,0.182883219,-1.577287435,-0.000277756,0.567802271,-0.027701022,-0.905263403,-1.138851778
BHS1628,Early_SM,0.619804758,0.932427706,0.629443299,0.216510516,0.688254801,0.347825271,0.982021837,-0.468315264,0.457943157,0.728460099,1.430732258,0.495703608,0.698305358,1.638979986,2.374763466,-0.917755779,-0.655655752,1.527153313,0.278964579,0.3379396,-0.06084298,0.530748041,-0.45321296,-0.847849706,0.39915876,0.447039108,0.482409875,-0.460912426,0.419663286,-0.636097604,0.045755425,-0.364128469,-1.059361607,-1.496166475,1.044948232,1.015724984,-0.984119123,0.031514317,-0.53321044,-0.319922781,-1.526253507,-0.7681221,-0.598582205,0.355776952,-0.760298996,0.419515801,0.861879058,-0.842919296,-0.720032535,0.167178538
BHS1629,Early_SM,-1.419044738,-0.972579716,-1.443310967,-0.282386494,0.295015453,-0.001026973,-0.672196927,-0.650590812,-2.840790807,-1.311973018,0.637809316,1.326881482,-0.147739651,0.519674509,-0.098977248,-0.056332051,-0.042149729,-1.073253173,0.460825805,-0.303471582,0.720815003,0.947941396,0.423104141,-1.252783024,-0.739899351,-0.223090692,-1.889499084,-1.24405923,0.215085909,-1.204754249,0.784031351,-1.469824985,-0.786750705,-0.647365858,0.14021739,1.159633323,-1.970053219,-0.84909495,2.147564725,1.810901776,-1.246400049,-0.942396338,0.72038211,-0.308938991,-1.652286673,-0.946197814,-0.575535045,0.235014219,0.438779514,-1.782795259
BHS1630,Early_SM,1.445872917,-0.621493063,1.509397663,-0.712031461,0.688254801,1.422478397,1.162288396,-0.901082216,-0.012881378,-1.209024066,0.765106412,-0.685944065,-0.129457173,-0.276990654,1.456870038,-0.431289105,0.778508052,1.232230523,1.163016717,0.418387237,-0.433017405,-0.235276611,-0.724228019,-1.046277269,0.28311148,0.204730218,-0.549328078,-0.808220715,0.413441061,-0.026439811,0.070226611,0.052327419,0.859036054,-0.31379536,0.968632276,-0.133472762,0.015491493,0.465217557,0.581893202,0.092050077,-0.179446497,-0.736665171,-0.312339207,0.488777813,-0.624145888,-0.198008474,1.380119045,-0.682896355,-0.720217004,0.346845126
BHS1358,Early_SM,0.754061175,0.33545027,0.219355618,0.008722859,1.121527142,1.840271474,0.540671452,1.597060935,1.226328885,0.772757602,-0.252072594,-0.188953609,1.694494139,-0.401099061,0.521533518,0.166864976,1.933723863,0.848503959,0.903228066,1.409181411,1.165092202,0.672223866,1.837327683,1.434039049,0.198936564,0.584762548,1.011280162,0.785046507,0.104898414,1.033823935,0.336509701,0.940536607,-0.152322286,1.173114343,-0.86337479,0.315985874,0.67895004,1.979355407,0.556833335,0.733492095,0.457031463,2.58136641,0.142451808,1.816521452,0.366112602,0.259673261,-0.329656437,1.128414735,0.86637382,0.666007901
BHS1346,Early_SM,1.122329863,2.466617279,1.445895733,1.680624908,1.354082351,2.220916987,2.379681054,1.424084359,0.843615076,-0.122071854,1.053479354,-0.154628162,1.168310825,0.343836675,1.656954058,0.509118427,-0.567250912,0.794578604,0.83425914,1.747058043,0.42930717,-0.199053081,0.461134979,1.220060997,-0.140962488,1.407327593,1.40869554,1.382037158,-0.001546923,2.245501881,-0.302831004,1.085538669,-0.188617015,0.399695689,-0.411808719,-0.003202283,0.642388642,2.963789132,1.577300008,0.174640582,1.591564533,1.132123665,0.307327086,1.292271422,-0.303819278,1.252483699,0.236306663,1.003195111,-0.584768018,2.031909521
BHS1347,Early_SM,1.174145912,1.024578284,1.488425301,0.998047941,-0.314928114,0.904686593,-0.634128389,1.646737409,1.470113732,0.75808301,-0.465611781,0.074381967,-0.807964587,-0.037537497,1.171837428,0.726820348,2.304623955,0.264109986,1.954636111,2.106363079,0.494259459,0.931379032,1.689963328,1.206206941,-1.003755729,0.878041323,0.991775157,1.298744529,-0.750111609,1.105440006,-1.411970934,0.59865194,1.615829711,1.068826191,-0.19754375,-1.188692225,1.249950761,0.96834676,0.244103261,0.078103184,1.704949643,0.431158029,0.658431107,1.332979405,1.289240451,0.952005713,1.716362063,0.926088987,0.302049749,1.753502926
BHS1359,Early_SM,-1.688028204,-0.195475414,-1.387196783,0.233014774,-1.194783004,0.263239009,-1.645799199,1.338753108,-0.079746498,-0.059038748,-1.503148898,0.042807859,-1.553277779,-0.121550136,-0.568685313,-0.202694121,-0.245065431,-0.135298621,-1.231190631,0.67719181,-0.093619426,-0.26561724,1.069608574,1.275448551,-0.88076686,-1.128787305,0.559762497,0.389540952,-0.243758805,-0.977297235,0.023456857,-0.693799476,-0.020241567,0.443684393,-1.489907795,0.440613595,-0.102907313,0.516962492,-0.511824344,-0.330315735,0.366902843,0.977431114,1.274173134,0.474101225,-0.538678097,-0.03646386,-1.425666484,-0.337980031,0.723248248,-0.812261315
BHS1348,Early_SM,0.072332587,0.136182649,-0.05280296,1.036534989,-1.056520377,1.30241066,0.051237577,1.233931926,0.965088982,0.32331653,0.782100753,-0.900918495,-0.357297848,0.185438306,-0.333970242,0.535078964,1.430276192,-0.024850309,0.138719395,1.129507004,1.245360966,-0.721544733,1.328925078,1.135826275,-0.018608619,0.264256133,1.161113382,0.518094654,0.551135469,-0.940845155,1.034141381,0.200482365,-0.878605479,0.952239026,-1.297512376,-0.182908126,-1.656679961,1.956283408,-0.16084537,0.290761464,0.651190117,0.803895539,0.066322038,-0.534582342,0.951184138,0.068320972,-3.060761016,0.905267534,-0.36877435,-0.092966133
BHS1360,Early_SM,-1.213476089,-0.120233983,-0.87592701,0.15351407,-0.185613908,-0.158346236,-2.393459214,-0.191786949,0.094116401,-0.122071854,0.185952913,0.849274333,0.228828772,0.264794913,-0.31833541,0.219822345,-1.159580643,-0.958624765,-0.10562061,0.346129568,0.253462482,-0.31241034,-0.216170228,1.016345937,-0.395068968,-0.534817316,0.605565386,1.003526472,0.207383711,-1.349031178,-0.519549156,-1.687822725,-2.984265155,0.556937116,-2.275617563,0.384004886,-1.061675904,-0.881705497,-1.099372833,-0.67366956,0.508304174,-0.66213305,0.685271459,-1.629055083,-1.369077006,-0.158995939,-1.505875681,0.166246797,-2.182156694,-0.861061488
BHS1372,Early_SM,-2.492415782,-0.359536915,-2.22563074,0.424708961,-0.185613908,0.294448223,-0.442962219,1.381474853,1.05353918,-0.059038748,-0.615825857,-0.604437382,-0.520397605,-3.0831809,-0.381718649,0.222733354,-0.245065431,-0.095693294,0.209735365,0.410484637,0.02787266,-1.235090521,1.10585936,1.275448551,-2.42269757,0.645075777,0.010199822,0.999440972,-0.720683646,0.243818248,-0.919290924,0.091543147,-0.225386199,0.605078432,-1.274661602,-1.92811378,-0.102907313,0.431949939,-0.252446081,-1.895100689,0.605253271,0.977431114,0.640287853,0.702189624,-0.538678097,-0.178371162,-1.28923977,0.344993694,-2.958504625,-0.223084763
BHS1361,Early_SM,-0.032895732,-2.230695907,-0.180125417,-0.534773449,-0.063574329,1.192656068,-0.192710967,0.794172649,0.714826946,1.614495641,-1.135828008,-0.812907556,-0.260061482,-0.236782149,1.075145853,0.755480833,0.101420239,-0.580461448,-0.484315573,1.355255235,-0.212403673,-0.94545744,1.440909536,0.979972842,-0.959546625,-1.548332573,0.484330876,0.688413805,-0.406912058,-0.940845155,-1.133954378,-0.220120818,-1.547413573,0.410845143,-0.75426351,-1.208915015,0.200006204,2.181428498,0.010882079,0.537323334,1.227716501,2.072330716,-0.741651168,0.358899861,0.091388983,-0.457053476,-0.126805691,0.259723246,1.586644816,0.38827412
BHS1349,Early_SM,-1.143011635,0.371229657,-0.951055533,0.182621008,0.309338866,-1.010725467,-0.972247791,0.697109252,-0.034938374,0.621782274,1.538672083,1.415153316,0.488164894,-0.651206458,0.359176513,0.524725512,0.510568069,-0.635784656,-1.478702643,0.570294578,1.120208455,0.690533096,0.984076347,0.769159114,0.053641059,-0.622288549,0.165587411,0.542240744,0.427604619,-1.373693226,-0.52635029,-3.157206892,-0.12540531,1.153368301,-0.808107474,0.008251759,-2.397092251,1.172885727,-0.448977739,-0.113083672,1.028422595,0.271252835,0.383884229,-1.38376406,-0.760298996,-0.171421717,-1.526194642,-0.950565928,-1.385261978,-1.151492355
BHS1362,Early_SM,-1.399587311,0.222257441,-1.40574923,0.695920319,0.146327912,0.349220989,-0.534959018,0.782655722,1.436942375,1.376916958,-0.455423188,-0.777049547,-0.951553833,-1.262499325,-0.126705032,0.169835225,0.246326681,0.471800766,0.209735365,1.0788993,0.488885715,-0.371137133,1.832029282,1.293268961,-1.896790337,-1.083598949,0.86597764,0.828253418,-0.792883958,1.240457657,-0.355539364,0.168767916,0.218763834,0.62689933,-0.75426351,-0.246374321,-0.102907313,1.622624631,0.440095648,0.161003429,0.491432868,2.499790849,1.410309283,-0.322047077,0.120785229,0.544987128,-1.251141491,0.296496012,0.951515574,-0.521045174
BHS1363,Early_SM,-0.535646677,0.522066795,-0.935831459,1.055227517,0.295015453,0.426664247,-0.618759253,0.659623735,0.791520092,1.614495641,1.643282519,1.12712921,-0.129457173,-0.620629226,-0.154872957,0.880719009,1.358509891,0.092706925,-0.59946694,1.258591315,1.232756486,0.50133972,1.166246965,1.023319762,-0.805953713,0.087324028,0.941431883,0.879044492,-0.077193909,-1.739501365,0.37766004,-0.487234877,-0.14332131,1.295864631,-1.121338739,-0.770117921,-0.779015323,1.424556794,0.466620093,-0.861146564,0.970580231,1.025642193,0.991645257,0.29871579,0.58250668,0.277084064,-0.623457641,-0.08781533,-0.878941339,-0.04101554
BHS1364,Early_SM,-1.177976941,-0.351143164,-1.028731264,0.076412987,-1.13841648,0.999247334,-1.508717953,1.523400079,0.667455793,0.002371007,-0.815723125,-0.120724759,-1.646557993,-0.661471456,-0.098977248,0.069999257,1.003402672,-0.948632894,-0.576047938,0.028207618,0.236339055,-0.037841557,1.484269418,1.241763419,-1.522859036,-1.674430672,1.25758059,1.152950872,-0.354007181,-0.362872755,0.00983373,-0.313095718,-0.632887215,0.64529188,-1.646793242,-0.80339838,-0.163588918,0.469948385,-0.309445692,0.170100471,0.42171258,0.946770692,0.861671561,0.38678911,-0.231761957,-0.233749725,-0.543918298,0.515913642,0.682452438,-0.547169829
BHS1350,Early_SM,-1.177976941,-0.195475414,-0.788908401,0.590548319,-0.556286536,0.999247334,-0.23032086,1.161663758,0.806534257,0.269727451,-0.546150985,-3.640498011,-1.208891042,-2.434722035,-0.098977248,-0.820768138,-0.701211523,0.006732227,-0.047278154,0.184562852,0.709744029,-0.26561724,0.629534297,1.275448551,-0.18400774,-0.013231085,0.152132137,0.799621303,-0.098210457,-0.977297235,-1.272283246,-0.313095718,-0.843807478,0.727578142,-1.758330355,-0.94202285,-1.368250658,0.469948385,-0.666454649,-0.58896928,0.42171258,0.803895539,0.066322038,0.38678911,-0.538678097,0.851389378,-1.425666484,-0.081090068,-1.239604352,-0.999972261
BHS1351,Early_SM,-0.294680117,0.473075559,0.08731495,0.71515264,-0.046687169,0.597273931,0.908359056,0.971249342,0.449120424,1.163226578,1.406141305,-0.336761874,-0.184673128,-0.113037701,0.07140479,0.790872275,0.83305347,0.444968901,-0.086035359,0.811480269,1.114729397,0.299377075,0.567207696,1.135826275,0.337980384,0.847995995,0.86597764,0.461932701,0.183900143,-0.984635492,1.3046462,-0.591046875,-0.961515133,0.954591447,-1.018321595,-0.406952712,-2.231003308,1.79795902,-0.215311358,-0.414531972,0.910095765,0.848649406,0.405110732,0.199846448,-0.378818516,1.451850187,-0.83838382,0.498575287,-0.626530737,-0.755783123
BHS1352,Early_SM,-0.405716285,0.522066795,-0.935831459,0.679362391,-0.432253398,0.093331592,-0.329662505,0.822542127,0.293284264,0.621782274,-0.091152677,0.343371009,0.44413991,-0.697689908,-0.737817233,-0.088887424,0.334731522,0.057910816,-0.59946694,0.745447902,1.499332512,0.268743975,0.703087319,0.98179895,0.206006184,0.376170119,0.437734005,0.760357216,0.584554498,-1.252159471,0.2133405,-1.77227886,-0.14332131,1.263614497,-0.88212671,-0.246374321,-0.779015323,0.775228162,0.214503417,-0.192425633,0.636054185,0.836067522,-0.328824671,0.29871579,-0.497390378,0.425042723,-0.924387385,-0.4693424,-0.807757009,-0.309605934
BHS1365,Early_SM,0.062021488,0.654044077,0.361492014,0.598627388,0.221944941,0.345032471,0.13437052,1.933955169,1.975869813,2.490586399,2.08356544,1.062075136,-0.478707371,0.909906516,0.16866431,1.083329278,0.246326681,-0.693265851,1.272370819,1.494442249,0.362560395,1.038057393,2.07631949,1.465407376,-1.697359958,0.222690554,1.669752834,1.027753324,-0.212492608,0.522121026,-0.55714324,-0.037433395,1.39588946,0.81782007,0.033579971,1.740915741,-0.133121165,1.735688334,0.594308763,0.377659358,1.178108468,2.747679745,1.310801853,1.479111804,-0.231761957,1.251443401,-0.787698423,0.584507146,0.369813267,-0.034300928
BHS1373,Early_SM,0.092818614,0.861271756,0.077585786,-0.025407452,-0.203622221,-1.012642744,-0.179480373,1.299900372,0.368034563,1.260571265,-1.023328951,-1.309879966,-0.649397922,-1.002214776,-0.31833541,0.485532568,-0.232602864,-0.062572905,0.777811702,0.562963596,-0.149895846,0.463548786,0.170576437,1.124100586,-0.775005976,-0.698426704,-0.205107691,0.730047734,-0.180555757,0.368736267,-1.208037907,-0.803563662,-0.426728861,0.421891835,-1.937653775,-0.097140656,-1.325845013,0.201399077,0.531462158,0.825893174,0.833668045,1.747098057,-0.396492977,0.946894153,-0.196766114,-0.692988103,-2.683819985,-1.597408194,0.233263552,0.31491743
BHS1353,Early_SM,0.343908289,0.463192068,0.535592037,0.195905684,-3.607501763,1.122166695,-0.502632484,-0.369707135,-0.436131473,-0.368589293,0.549706176,-0.103928106,-2.406669929,-1.580333266,-0.169126383,0.81188053,-1.159580643,-0.71860393,-0.066588522,1.404337885,-0.291878363,1.10440726,0.470548551,0.989063981,-0.076709977,-1.294920263,1.506462087,0.623140381,-0.05372398,0.253984911,-0.448480227,-0.689795065,-0.697800922,0.277969934,-1.03852296,-2.202157443,0.030023141,-0.080329941,-1.404769494,-0.506172539,1.083844055,-0.752268801,0.415620829,-1.671590553,-0.907355555,0.041029662,0.011747619,0.247388281,-0.374685102,0.898291641
